date,ticker,close_price
2025-01-17,AMZN,104.76
2025-01-18,AMZN,106.81
2025-01-19,AMZN,105.58
2025-01-20,AMZN,104.59
2025-01-21,AMZN,103.98
2025-01-22,AMZN,102.75
2025-01-23,AMZN,103.2
2025-01-24,AMZN,103.44
2025-01-25,AMZN,103.73
2025-01-26,AMZN,105.49
2025-01-27,AMZN,105.59
2025-01-28,AMZN,106.0
2025-01-29,AMZN,107.03
2025-01-30,AMZN,105.62
2025-01-31,AMZN,103.8
2025-02-01,AMZN,105.32
2025-02-02,AMZN,103.46
2025-02-03,AMZN,101.57
2025-02-04,AMZN,100.16
2025-02-05,AMZN,99.11
2025-02-06,AMZN,100.12
2025-02-07,AMZN,98.85
2025-02-08,AMZN,98.07
2025-02-09,AMZN,98.8
2025-02-10,AMZN,97.38
2025-02-11,AMZN,96.5
2025-02-12,AMZN,96.61
2025-02-13,AMZN,98.48
2025-02-14,AMZN,100.3
2025-02-15,AMZN,99.81
2025-02-16,AMZN,98.71
2025-02-17,AMZN,98.75
2025-02-18,AMZN,99.01
2025-02-19,AMZN,99.46
2025-02-20,AMZN,100.4
2025-02-21,AMZN,102.15
2025-02-22,AMZN,100.19
2025-02-23,AMZN,99.77
2025-02-24,AMZN,98.48
2025-02-25,AMZN,98.02
2025-02-26,AMZN,97.3
2025-02-27,AMZN,98.32
2025-02-28,AMZN,96.72
2025-03-01,AMZN,97.15
2025-03-02,AMZN,96.3
2025-03-03,AMZN,97.13
2025-03-04,AMZN,95.31
2025-03-05,AMZN,95.9
2025-03-06,AMZN,95.76
2025-03-07,AMZN,94.32
2025-03-08,AMZN,94.81
2025-03-09,AMZN,93.54
2025-03-10,AMZN,94.95
2025-03-11,AMZN,95.46
2025-03-12,AMZN,96.28
2025-03-13,AMZN,94.78
2025-03-14,AMZN,94.39
2025-03-15,AMZN,93.41
2025-03-16,AMZN,91.7
2025-03-17,AMZN,92.88
2025-03-18,AMZN,94.64
2025-03-19,AMZN,94.84
2025-03-20,AMZN,95.99
2025-03-21,AMZN,94.68
2025-03-22,AMZN,95.78
2025-03-23,AMZN,96.83
2025-03-24,AMZN,96.44
2025-03-25,AMZN,96.15
2025-03-26,AMZN,95.89
2025-03-27,AMZN,97.73
2025-03-28,AMZN,97.88
2025-03-29,AMZN,98.19
2025-03-30,AMZN,96.65
2025-03-31,AMZN,97.05
2025-04-01,AMZN,95.17
2025-04-02,AMZN,95.52
2025-04-03,AMZN,97.22
2025-04-04,AMZN,98.09
2025-04-05,AMZN,98.09
2025-04-06,AMZN,96.19
2025-04-07,AMZN,97.6
2025-04-08,AMZN,96.06
2025-04-09,AMZN,94.64
2025-04-10,AMZN,95.36
2025-04-11,AMZN,94.44
2025-04-12,AMZN,96.03
2025-04-13,AMZN,94.28
2025-04-14,AMZN,92.71
2025-04-15,AMZN,91.98
2025-04-16,AMZN,90.3
2025-04-17,AMZN,90.76
2025-04-18,AMZN,90.42
2025-04-19,AMZN,89.07
2025-04-20,AMZN,89.96
2025-04-21,AMZN,89.38
2025-04-22,AMZN,89.4
2025-04-23,AMZN,90.73
2025-04-24,AMZN,91.21
2025-04-25,AMZN,92.81
2025-04-26,AMZN,91.9
2025-04-27,AMZN,92.39
2025-04-28,AMZN,93.09
2025-04-29,AMZN,94.92
2025-04-30,AMZN,95.92
2025-05-01,AMZN,97.34
2025-05-02,AMZN,95.73
2025-05-03,AMZN,97.57
2025-05-04,AMZN,98.91
2025-05-05,AMZN,97.87
2025-05-06,AMZN,99.49
2025-05-07,AMZN,101.2
2025-05-08,AMZN,100.77
2025-05-09,AMZN,100.78
2025-05-10,AMZN,102.1
2025-05-11,AMZN,101.44
2025-05-12,AMZN,99.88
2025-05-13,AMZN,98.01
2025-05-14,AMZN,98.88
2025-05-15,AMZN,99.26
2025-05-16,AMZN,100.07
2025-05-17,AMZN,98.75
2025-05-18,AMZN,100.19
2025-05-19,AMZN,98.29
2025-05-20,AMZN,98.33
2025-05-21,AMZN,99.42
2025-05-22,AMZN,98.5
2025-05-23,AMZN,97.1
2025-05-24,AMZN,97.57
2025-05-25,AMZN,97.3
2025-05-26,AMZN,96.52
2025-05-27,AMZN,95.14
2025-05-28,AMZN,93.36
2025-05-29,AMZN,92.05
2025-05-30,AMZN,93.5
2025-05-31,AMZN,95.09
2025-06-01,AMZN,96.23
2025-06-02,AMZN,96.2
2025-06-03,AMZN,94.52
2025-06-04,AMZN,94.73
2025-06-05,AMZN,94.27
2025-06-06,AMZN,95.39
2025-06-07,AMZN,95.58
2025-06-08,AMZN,95.41
2025-06-09,AMZN,95.98
2025-06-10,AMZN,97.79
2025-06-11,AMZN,96.91
2025-06-12,AMZN,96.19
2025-06-13,AMZN,94.65
2025-06-14,AMZN,93.82
2025-06-15,AMZN,91.96
2025-06-16,AMZN,90.43
2025-06-17,AMZN,91.33
2025-06-18,AMZN,89.87
2025-06-19,AMZN,90.82
2025-06-20,AMZN,90.38
2025-06-21,AMZN,88.9
2025-06-22,AMZN,90.65
2025-06-23,AMZN,90.01
2025-06-24,AMZN,88.82
2025-06-25,AMZN,88.75
2025-06-26,AMZN,88.59
2025-06-27,AMZN,87.45
2025-06-28,AMZN,87.99
2025-06-29,AMZN,87.34
2025-06-30,AMZN,88.49
2025-07-01,AMZN,88.08
2025-07-02,AMZN,86.35
2025-07-03,AMZN,85.24
2025-07-04,AMZN,83.78
2025-07-05,AMZN,85.16
2025-07-06,AMZN,84.87
2025-07-07,AMZN,85.6
2025-07-08,AMZN,86.39
2025-07-09,AMZN,87.79
2025-07-10,AMZN,88.64
2025-07-11,AMZN,88.86
2025-07-12,AMZN,88.13
2025-07-13,AMZN,88.47
2025-07-14,AMZN,89.66
2025-07-15,AMZN,91.44
2025-07-16,AMZN,93.06
2025-07-17,AMZN,94.48
2025-07-18,AMZN,93.91
2025-07-19,AMZN,95.31
2025-07-20,AMZN,94.41
2025-07-21,AMZN,93.81
2025-07-22,AMZN,94.4
2025-07-23,AMZN,95.18
2025-07-24,AMZN,96.85
2025-07-25,AMZN,96.44
2025-07-26,AMZN,97.92
2025-07-27,AMZN,99.29
2025-07-28,AMZN,99.47
2025-07-29,AMZN,99.05
2025-07-30,AMZN,97.23
2025-07-31,AMZN,98.38
2025-08-01,AMZN,98.51
2025-08-02,AMZN,98.88
2025-08-03,AMZN,100.67
2025-08-04,AMZN,101.48
2025-08-05,AMZN,99.81
2025-08-06,AMZN,98.82
2025-08-07,AMZN,98.37
2025-08-08,AMZN,97.48
2025-08-09,AMZN,97.51
2025-08-10,AMZN,97.31
2025-08-11,AMZN,96.39
2025-08-12,AMZN,98.27
2025-08-13,AMZN,96.99
2025-08-14,AMZN,95.25
2025-08-15,AMZN,93.42
2025-08-16,AMZN,92.72
2025-08-17,AMZN,94.13
2025-08-18,AMZN,93.73
2025-08-19,AMZN,92.31
2025-08-20,AMZN,90.74
2025-08-21,AMZN,92.07
2025-08-22,AMZN,93.36
2025-08-23,AMZN,93.17
2025-08-24,AMZN,94.63
2025-08-25,AMZN,94.14
2025-08-26,AMZN,93.34
2025-08-27,AMZN,92.31
2025-08-28,AMZN,93.46
2025-08-29,AMZN,93.05
2025-08-30,AMZN,91.77
2025-08-31,AMZN,92.36
2025-09-01,AMZN,93.3
2025-09-02,AMZN,92.53
2025-09-03,AMZN,93.36
2025-09-04,AMZN,92.85
2025-09-05,AMZN,91.68
2025-09-06,AMZN,93.44
2025-09-07,AMZN,95.18
2025-09-08,AMZN,93.6
2025-09-09,AMZN,91.89
2025-09-10,AMZN,93.34
2025-09-11,AMZN,92.96
2025-09-12,AMZN,94.65
2025-09-13,AMZN,94.46
2025-09-14,AMZN,93.12
2025-09-15,AMZN,93.27
2025-09-16,AMZN,93.09
2025-09-17,AMZN,92.32
2025-09-18,AMZN,94.13
2025-09-19,AMZN,94.02
2025-09-20,AMZN,93.42
2025-09-21,AMZN,92.34
2025-09-22,AMZN,92.14
2025-09-23,AMZN,93.23
2025-09-24,AMZN,93.58
2025-09-25,AMZN,94.5
2025-09-26,AMZN,94.82
2023-01-01,GOOG,224.49
2023-01-02,GOOG,222.78
2023-01-03,GOOG,219.15
2023-01-04,GOOG,223.31
2023-01-05,GOOG,225.65
2023-01-06,GOOG,222.57
2023-01-07,GOOG,222.99
2023-01-08,GOOG,226.83
2023-01-09,GOOG,228.98
2023-01-10,GOOG,225.17
2023-01-11,GOOG,223.82
2023-01-12,GOOG,222.94
2023-01-13,GOOG,227.37
2023-01-14,GOOG,225.27
2023-01-15,GOOG,224.44
2023-01-16,GOOG,225.56
2023-01-17,GOOG,226.59
2023-01-18,GOOG,226.75
2023-01-19,GOOG,223.93
2023-01-20,GOOG,221.77
2023-01-21,GOOG,225.29
2023-01-22,GOOG,224.28
2023-01-23,GOOG,223.32
2023-01-24,GOOG,227.43
2023-01-25,GOOG,225.91
2023-01-26,GOOG,225.94
2023-01-27,GOOG,226.16
2023-01-28,GOOG,227.97
2023-01-29,GOOG,227.41
2023-01-30,GOOG,223.11
2023-01-31,GOOG,224.5
2023-02-01,GOOG,220.98
2023-02-02,GOOG,217.72
2023-02-03,GOOG,217.03
2023-02-04,GOOG,217.05
2023-02-05,GOOG,220.17
2023-02-06,GOOG,219.19
2023-02-07,GOOG,216.2
2023-02-08,GOOG,215.45
2023-02-09,GOOG,216.5
2023-02-10,GOOG,215.08
2023-02-11,GOOG,213.3
2023-02-12,GOOG,213.36
2023-02-13,GOOG,214.36
2023-02-14,GOOG,214.27
2023-02-15,GOOG,213.0
2023-02-16,GOOG,211.92
2023-02-17,GOOG,213.33
2023-02-18,GOOG,217.27
2023-02-19,GOOG,217.45
2023-02-20,GOOG,217.11
2023-02-21,GOOG,220.51
2023-02-22,GOOG,222.74
2023-02-23,GOOG,226.04
2023-02-24,GOOG,229.71
2023-02-25,GOOG,227.72
2023-02-26,GOOG,229.97
2023-02-27,GOOG,232.87
2023-02-28,GOOG,237.21
2023-03-01,GOOG,233.87
2023-03-02,GOOG,233.41
2023-03-03,GOOG,232.19
2023-03-04,GOOG,229.67
2023-03-05,GOOG,230.49
2023-03-06,GOOG,232.85
2023-03-07,GOOG,228.39
2023-03-08,GOOG,231.77
2023-03-09,GOOG,227.99
2023-03-10,GOOG,227.43
2023-03-11,GOOG,224.87
2023-03-12,GOOG,223.32
2023-03-13,GOOG,221.47
2023-03-14,GOOG,225.56
2023-03-15,GOOG,226.67
2023-03-16,GOOG,225.94
2023-03-17,GOOG,227.49
2023-03-18,GOOG,225.01
2023-03-19,GOOG,224.77
2023-03-20,GOOG,220.41
2023-03-21,GOOG,219.39
2023-03-22,GOOG,215.24
2023-03-23,GOOG,211.36
2023-03-24,GOOG,211.13
2023-03-25,GOOG,212.65
2023-03-26,GOOG,215.02
2023-03-27,GOOG,212.06
2023-03-28,GOOG,213.82
2023-03-29,GOOG,209.87
2023-03-30,GOOG,205.86
2023-03-31,GOOG,206.58
2023-04-01,GOOG,208.61
2023-04-02,GOOG,209.08
2023-04-03,GOOG,206.85
2023-04-04,GOOG,202.82
2023-04-05,GOOG,199.7
2023-04-06,GOOG,198.19
2023-04-07,GOOG,195.59
2023-04-08,GOOG,192.92
2023-04-09,GOOG,195.78
2023-04-10,GOOG,197.68
2023-04-11,GOOG,194.71
2023-04-12,GOOG,190.87
2023-04-13,GOOG,190.78
2023-04-14,GOOG,189.47
2023-04-15,GOOG,187.18
2023-04-16,GOOG,184.84
2023-04-17,GOOG,181.4
2023-04-18,GOOG,184.68
2023-04-19,GOOG,182.48
2023-04-20,GOOG,184.03
2023-04-21,GOOG,184.59
2023-04-22,GOOG,185.46
2023-04-23,GOOG,183.99
2023-04-24,GOOG,182.87
2023-04-25,GOOG,179.95
2023-04-26,GOOG,183.17
2023-04-27,GOOG,185.29
2023-04-28,GOOG,184.07
2023-04-29,GOOG,187.35
2023-04-30,GOOG,190.62
2023-05-01,GOOG,194.27
2023-05-02,GOOG,195.37
2023-05-03,GOOG,197.65
2023-05-04,GOOG,201.51
2023-05-05,GOOG,204.86
2023-05-06,GOOG,208.41
2023-05-07,GOOG,205.87
2023-05-08,GOOG,206.61
2023-05-09,GOOG,207.71
2023-05-10,GOOG,204.15
2023-05-11,GOOG,201.92
2023-05-12,GOOG,203.7
2023-05-13,GOOG,202.99
2023-05-14,GOOG,202.93
2023-05-15,GOOG,200.19
2023-05-16,GOOG,204.13
2023-05-17,GOOG,208.03
2023-05-18,GOOG,212.03
2023-05-19,GOOG,212.67
2023-05-20,GOOG,213.72
2023-05-21,GOOG,216.09
2023-05-22,GOOG,212.66
2023-05-23,GOOG,212.87
2023-05-24,GOOG,215.68
2023-05-25,GOOG,214.13
2023-05-26,GOOG,215.22
2023-05-27,GOOG,218.47
2023-05-28,GOOG,219.99
2023-05-29,GOOG,221.05
2023-05-30,GOOG,224.94
2023-05-31,GOOG,221.15
2023-06-01,GOOG,224.46
2023-06-02,GOOG,225.89
2023-06-03,GOOG,229.44
2023-06-04,GOOG,225.45
2023-06-05,GOOG,225.99
2023-06-06,GOOG,226.09
2023-06-07,GOOG,230.55
2023-06-08,GOOG,227.18
2023-06-09,GOOG,231.35
2023-06-10,GOOG,235.45
2023-06-11,GOOG,233.51
2023-06-12,GOOG,230.54
2023-06-13,GOOG,227.65
2023-06-14,GOOG,227.92
2023-06-15,GOOG,229.22
2023-06-16,GOOG,232.13
2023-06-17,GOOG,233.39
2023-06-18,GOOG,230.47
2023-06-19,GOOG,233.69
2023-06-20,GOOG,232.72
2023-06-21,GOOG,235.05
2023-06-22,GOOG,230.74
2023-06-23,GOOG,232.1
2023-06-24,GOOG,234.26
2023-06-25,GOOG,238.61
2023-06-26,GOOG,243.26
2023-06-27,GOOG,246.18
2023-06-28,GOOG,242.43
2023-06-29,GOOG,245.54
2023-06-30,GOOG,241.25
2023-07-01,GOOG,244.81
2023-07-02,GOOG,241.7
2023-07-03,GOOG,239.75
2023-07-04,GOOG,238.2
2023-07-05,GOOG,240.14
2023-07-06,GOOG,241.84
2023-07-07,GOOG,241.22
2023-07-08,GOOG,238.41
2023-07-09,GOOG,233.79
2023-07-10,GOOG,237.02
2023-07-11,GOOG,235.99
2023-07-12,GOOG,238.38
2023-07-13,GOOG,241.51
2023-07-14,GOOG,238.46
2023-07-15,GOOG,238.18
2023-07-16,GOOG,239.21
2023-07-17,GOOG,237.65
2023-07-18,GOOG,241.48
2023-07-19,GOOG,238.07
2023-07-20,GOOG,236.93
2023-07-21,GOOG,241.18
2023-07-22,GOOG,245.06
2023-07-23,GOOG,249.72
2023-07-24,GOOG,245.15
2023-07-25,GOOG,248.3
2023-07-26,GOOG,247.46
2023-07-27,GOOG,243.15
2023-07-28,GOOG,242.92
2023-07-29,GOOG,245.37
2023-07-30,GOOG,249.42
2023-07-31,GOOG,244.71
2023-08-01,GOOG,240.32
2023-08-02,GOOG,243.34
2023-08-03,GOOG,241.82
2023-08-04,GOOG,241.08
2023-08-05,GOOG,239.1
2023-08-06,GOOG,243.49
2023-08-07,GOOG,241.07
2023-08-08,GOOG,240.19
2023-08-09,GOOG,244.76
2023-08-10,GOOG,248.62
2023-08-11,GOOG,247.19
2023-08-12,GOOG,251.94
2023-08-13,GOOG,256.59
2023-08-14,GOOG,253.84
2023-08-15,GOOG,249.68
2023-08-16,GOOG,247.07
2023-08-17,GOOG,243.63
2023-08-18,GOOG,245.49
2023-08-19,GOOG,246.91
2023-08-20,GOOG,247.53
2023-08-21,GOOG,251.24
2023-08-22,GOOG,246.23
2023-08-23,GOOG,246.77
2023-08-24,GOOG,250.12
2023-08-25,GOOG,251.78
2023-08-26,GOOG,255.51
2023-08-27,GOOG,251.94
2023-08-28,GOOG,255.77
2023-08-29,GOOG,255.04
2023-08-30,GOOG,256.23
2023-08-31,GOOG,258.98
2023-09-01,GOOG,258.68
2023-09-02,GOOG,254.11
2023-09-03,GOOG,249.56
2023-09-04,GOOG,244.87
2023-09-05,GOOG,246.9
2023-09-06,GOOG,244.1
2023-09-07,GOOG,243.31
2023-09-08,GOOG,241.55
2023-09-09,GOOG,245.56
2023-09-10,GOOG,248.74
2023-09-11,GOOG,244.64
2023-09-12,GOOG,241.32
2023-09-13,GOOG,246.06
2023-09-14,GOOG,241.88
2023-09-15,GOOG,244.06
2023-09-16,GOOG,246.64
2023-09-17,GOOG,245.42
2023-09-18,GOOG,241.38
2023-09-19,GOOG,239.45
2023-09-20,GOOG,244.09
2023-09-21,GOOG,245.68
2023-09-22,GOOG,246.41
2023-09-23,GOOG,248.37
2023-09-24,GOOG,245.53
2023-09-25,GOOG,247.26
2023-09-26,GOOG,246.61
2023-09-27,GOOG,242.35
2023-09-28,GOOG,243.36
2023-09-29,GOOG,238.91
2023-09-30,GOOG,235.54
2023-10-01,GOOG,238.48
2023-10-02,GOOG,242.46
2023-10-03,GOOG,244.51
2023-10-04,GOOG,239.91
2023-10-05,GOOG,243.9
2023-10-06,GOOG,241.36
2023-10-07,GOOG,244.85
2023-10-08,GOOG,242.06
2023-10-09,GOOG,238.3
2023-10-10,GOOG,240.39
2023-10-11,GOOG,239.29
2023-10-12,GOOG,237.09
2023-10-13,GOOG,237.91
2023-10-14,GOOG,233.27
2023-10-15,GOOG,229.67
2023-10-16,GOOG,233.67
2023-10-17,GOOG,233.52
2023-10-18,GOOG,235.8
2023-10-19,GOOG,235.14
2023-10-20,GOOG,238.54
2023-10-21,GOOG,242.48
2023-10-22,GOOG,243.34
2023-10-23,GOOG,244.48
2023-10-24,GOOG,242.24
2023-10-25,GOOG,242.62
2023-10-26,GOOG,244.9
2023-10-27,GOOG,246.98
2023-10-28,GOOG,247.59
2023-10-29,GOOG,247.36
2023-10-30,GOOG,244.62
2023-10-31,GOOG,240.51
2023-11-01,GOOG,243.51
2023-11-02,GOOG,245.36
2023-11-03,GOOG,244.57
2023-11-04,GOOG,245.68
2023-11-05,GOOG,241.71
2023-11-06,GOOG,245.54
2023-11-07,GOOG,244.77
2023-11-08,GOOG,239.94
2023-11-09,GOOG,241.93
2023-11-10,GOOG,241.55
2023-11-11,GOOG,238.49
2023-11-12,GOOG,237.57
2023-11-13,GOOG,239.66
2023-11-14,GOOG,240.68
2023-11-15,GOOG,240.5
2023-11-16,GOOG,245.13
2023-11-17,GOOG,242.15
2023-11-18,GOOG,243.11
2023-11-19,GOOG,242.04
2023-11-20,GOOG,240.52
2023-11-21,GOOG,243.23
2023-11-22,GOOG,239.35
2023-11-23,GOOG,241.38
2023-11-24,GOOG,240.12
2023-11-25,GOOG,243.86
2023-11-26,GOOG,245.25
2023-11-27,GOOG,247.56
2023-11-28,GOOG,250.28
2023-11-29,GOOG,251.41
2023-11-30,GOOG,252.62
2023-12-01,GOOG,254.13
2023-12-02,GOOG,249.17
2023-12-03,GOOG,245.95
2023-12-04,GOOG,249.53
2023-12-05,GOOG,253.31
2023-12-06,GOOG,256.96
2023-12-07,GOOG,259.11
2023-12-08,GOOG,258.15
2023-12-09,GOOG,253.9
2023-12-10,GOOG,249.56
2023-12-11,GOOG,249.14
2023-12-12,GOOG,253.3
2023-12-13,GOOG,250.09
2023-12-14,GOOG,251.48
2023-12-15,GOOG,249.52
2023-12-16,GOOG,246.55
2023-12-17,GOOG,243.89
2023-12-18,GOOG,243.57
2023-12-19,GOOG,241.73
2023-12-20,GOOG,240.86
2023-12-21,GOOG,241.17
2023-12-22,GOOG,243.28
2023-12-23,GOOG,239.3
2023-12-24,GOOG,240.4
2023-12-25,GOOG,239.09
2023-12-26,GOOG,235.14
2023-12-27,GOOG,239.05
2023-12-28,GOOG,236.37
2023-12-29,GOOG,235.46
2023-12-30,GOOG,236.1
2023-12-31,GOOG,231.75
2024-01-01,GOOG,232.59
2024-01-02,GOOG,236.44
2024-01-03,GOOG,241.04
2024-01-04,GOOG,244.74
2024-01-05,GOOG,239.88
2024-01-06,GOOG,240.38
2024-01-07,GOOG,238.91
2024-01-08,GOOG,238.91
2024-01-09,GOOG,241.32
2024-01-10,GOOG,242.0
2024-01-11,GOOG,239.71
2024-01-12,GOOG,235.0
2024-01-13,GOOG,238.87
2024-01-14,GOOG,241.46
2024-01-15,GOOG,245.58
2024-01-16,GOOG,242.94
2024-01-17,GOOG,246.56
2024-01-18,GOOG,249.15
2024-01-19,GOOG,247.62
2024-01-20,GOOG,251.49
2024-01-21,GOOG,247.0
2024-01-22,GOOG,251.14
2024-01-23,GOOG,252.56
2024-01-24,GOOG,254.43
2024-01-25,GOOG,249.97
2024-01-26,GOOG,254.36
2024-01-27,GOOG,257.87
2024-01-28,GOOG,253.22
2024-01-29,GOOG,254.43
2024-01-30,GOOG,256.85
2024-01-31,GOOG,258.46
2024-02-01,GOOG,262.45
2024-02-02,GOOG,258.9
2024-02-03,GOOG,255.05
2024-02-04,GOOG,254.49
2024-02-05,GOOG,258.23
2024-02-06,GOOG,255.5
2024-02-07,GOOG,259.3
2024-02-08,GOOG,259.97
2024-02-09,GOOG,255.5
2024-02-10,GOOG,260.51
2024-02-11,GOOG,256.27
2024-02-12,GOOG,259.45
2024-02-13,GOOG,260.23
2024-02-14,GOOG,260.39
2024-02-15,GOOG,261.69
2024-02-16,GOOG,261.23
2024-02-17,GOOG,264.76
2024-02-18,GOOG,266.13
2024-02-19,GOOG,261.89
2024-02-20,GOOG,265.24
2024-02-21,GOOG,262.13
2024-02-22,GOOG,259.09
2024-02-23,GOOG,256.16
2024-02-24,GOOG,257.33
2024-02-25,GOOG,254.27
2024-02-26,GOOG,250.85
2024-02-27,GOOG,247.74
2024-02-28,GOOG,245.52
2024-02-29,GOOG,244.32
2024-03-01,GOOG,246.1
2024-03-02,GOOG,241.57
2024-03-03,GOOG,242.73
2024-03-04,GOOG,243.4
2024-03-05,GOOG,240.54
2024-03-06,GOOG,242.98
2024-03-07,GOOG,241.56
2024-03-08,GOOG,246.39
2024-03-09,GOOG,245.39
2024-03-10,GOOG,243.0
2024-03-11,GOOG,245.34
2024-03-12,GOOG,241.94
2024-03-13,GOOG,241.09
2024-03-14,GOOG,245.85
2024-03-15,GOOG,247.96
2024-03-16,GOOG,251.37
2024-03-17,GOOG,254.22
2024-03-18,GOOG,253.76
2024-03-19,GOOG,257.73
2024-03-20,GOOG,252.61
2024-03-21,GOOG,251.56
2024-03-22,GOOG,250.55
2024-03-23,GOOG,247.07
2024-03-24,GOOG,250.6
2024-03-25,GOOG,251.62
2024-03-26,GOOG,248.7
2024-03-27,GOOG,248.41
2024-03-28,GOOG,243.92
2024-03-29,GOOG,243.29
2024-03-30,GOOG,244.42
2024-03-31,GOOG,243.35
2024-04-01,GOOG,241.64
2024-04-02,GOOG,237.04
2024-04-03,GOOG,233.78
2024-04-04,GOOG,235.47
2024-04-05,GOOG,234.01
2024-04-06,GOOG,237.88
2024-04-07,GOOG,239.03
2024-04-08,GOOG,237.85
2024-04-09,GOOG,238.1
2024-04-10,GOOG,234.93
2024-04-11,GOOG,237.56
2024-04-12,GOOG,236.54
2024-04-13,GOOG,236.68
2024-04-14,GOOG,241.29
2024-04-15,GOOG,240.67
2024-04-16,GOOG,245.09
2024-04-17,GOOG,246.23
2024-04-18,GOOG,251.15
2024-04-19,GOOG,247.07
2024-04-20,GOOG,242.99
2024-04-21,GOOG,241.85
2024-04-22,GOOG,239.55
2024-04-23,GOOG,234.88
2024-04-24,GOOG,237.79
2024-04-25,GOOG,239.71
2024-04-26,GOOG,240.44
2024-04-27,GOOG,236.32
2024-04-28,GOOG,233.31
2024-04-29,GOOG,236.36
2024-04-30,GOOG,234.08
2024-05-01,GOOG,231.94
2024-05-02,GOOG,229.67
2024-05-03,GOOG,228.32
2024-05-04,GOOG,229.02
2024-05-05,GOOG,230.47
2024-05-06,GOOG,227.34
2024-05-07,GOOG,230.82
2024-05-08,GOOG,234.4
2024-05-09,GOOG,230.83
2024-05-10,GOOG,229.45
2024-05-11,GOOG,227.86
2024-05-12,GOOG,226.94
2024-05-13,GOOG,223.45
2024-05-14,GOOG,224.66
2024-05-15,GOOG,223.21
2024-05-16,GOOG,222.38
2024-05-17,GOOG,223.14
2024-05-18,GOOG,223.45
2024-05-19,GOOG,225.85
2024-05-20,GOOG,228.11
2024-05-21,GOOG,229.9
2024-05-22,GOOG,229.95
2024-05-23,GOOG,231.01
2024-05-24,GOOG,233.02
2024-05-25,GOOG,232.28
2024-05-26,GOOG,231.78
2024-05-27,GOOG,227.67
2024-05-28,GOOG,224.0
2024-05-29,GOOG,224.96
2024-05-30,GOOG,225.76
2024-05-31,GOOG,229.01
2024-06-01,GOOG,227.18
2024-06-02,GOOG,229.1
2024-06-03,GOOG,230.63
2024-06-04,GOOG,229.22
2024-06-05,GOOG,226.21
2024-06-06,GOOG,224.71
2024-06-07,GOOG,226.61
2024-06-08,GOOG,222.81
2024-06-09,GOOG,219.87
2024-06-10,GOOG,223.51
2024-06-11,GOOG,224.23
2024-06-12,GOOG,221.46
2024-06-13,GOOG,221.1
2024-06-14,GOOG,220.39
2024-06-15,GOOG,222.62
2024-06-16,GOOG,220.82
2024-06-17,GOOG,223.4
2024-06-18,GOOG,224.57
2024-06-19,GOOG,221.29
2024-06-20,GOOG,220.27
2024-06-21,GOOG,219.09
2024-06-22,GOOG,216.34
2024-06-23,GOOG,218.19
2024-06-24,GOOG,214.2
2024-06-25,GOOG,215.0
2024-06-26,GOOG,218.91
2024-06-27,GOOG,223.05
2024-06-28,GOOG,219.85
2024-06-29,GOOG,218.11
2024-06-30,GOOG,220.17
2024-07-01,GOOG,220.94
2024-07-02,GOOG,224.98
2024-07-03,GOOG,227.95
2024-07-04,GOOG,231.04
2024-07-05,GOOG,235.04
2024-07-06,GOOG,239.37
2024-07-07,GOOG,237.57
2024-07-08,GOOG,238.4
2024-07-09,GOOG,234.69
2024-07-10,GOOG,236.46
2024-07-11,GOOG,237.86
2024-07-12,GOOG,240.96
2024-07-13,GOOG,241.66
2024-07-14,GOOG,239.91
2024-07-15,GOOG,244.33
2024-07-16,GOOG,239.78
2024-07-17,GOOG,240.35
2024-07-18,GOOG,244.3
2024-07-19,GOOG,242.38
2024-07-20,GOOG,241.7
2024-07-21,GOOG,244.61
2024-07-22,GOOG,240.81
2024-07-23,GOOG,236.82
2024-07-24,GOOG,237.69
2024-07-25,GOOG,235.93
2024-07-26,GOOG,238.21
2024-07-27,GOOG,233.46
2024-07-28,GOOG,233.72
2024-07-29,GOOG,232.82
2024-07-30,GOOG,229.38
2024-07-31,GOOG,229.44
2024-08-01,GOOG,233.99
2024-08-02,GOOG,235.57
2024-08-03,GOOG,238.98
2024-08-04,GOOG,236.32
2024-08-05,GOOG,239.13
2024-08-06,GOOG,241.9
2024-08-07,GOOG,242.39
2024-08-08,GOOG,243.18
2024-08-09,GOOG,246.45
2024-08-10,GOOG,246.53
2024-08-11,GOOG,250.99
2024-08-12,GOOG,255.07
2024-08-13,GOOG,254.12
2024-08-14,GOOG,250.83
2024-08-15,GOOG,251.85
2024-08-16,GOOG,249.6
2024-08-17,GOOG,249.82
2024-08-18,GOOG,244.93
2024-08-19,GOOG,242.03
2024-08-20,GOOG,242.28
2024-08-21,GOOG,242.62
2024-08-22,GOOG,238.76
2024-08-23,GOOG,239.75
2024-08-24,GOOG,235.37
2024-08-25,GOOG,239.16
2024-08-26,GOOG,240.11
2024-08-27,GOOG,242.22
2024-08-28,GOOG,241.22
2024-08-29,GOOG,245.09
2024-08-30,GOOG,245.17
2024-08-31,GOOG,248.95
2024-09-01,GOOG,246.98
2024-09-02,GOOG,249.43
2024-09-03,GOOG,251.78
2024-09-04,GOOG,251.34
2024-09-05,GOOG,249.43
2024-09-06,GOOG,244.74
2024-09-07,GOOG,240.94
2024-09-08,GOOG,240.82
2024-09-09,GOOG,239.42
2024-09-10,GOOG,240.8
2024-09-11,GOOG,239.9
2024-09-12,GOOG,236.98
